,m_a [eV],G_ap[GeV^-1]
332,1.9722913584327765e-05,8.209305252686505e-14
333,1.9725068203951267e-05,8.310293171868127e-14
334,1.9725534212332406e-05,8.394519304508456e-14
335,1.9728303345279703e-05,8.399903228781179e-14
336,1.9729069420516008e-05,8.331182383821615e-14
337,1.9729235511668117e-05,8.258616519935582e-14
338,1.9732087410947038e-05,8.342991733020319e-14
339,1.9732981406467564e-05,8.28138643379835e-14
340,1.973588750615625e-05,8.260925735868002e-14
341,1.9736062588659474e-05,8.348723256504011e-14
342,1.9738689311221173e-05,8.368058276660715e-14
343,1.97388251661381e-05,8.281177553095991e-14
344,1.974049911777491e-05,8.220832717972779e-14
345,1.9741865547598478e-05,8.102135987005202e-14
346,1.9742000124379333e-05,7.976274738765161e-14
347,1.9742370518585304e-05,7.661584826477689e-14
348,1.9742374303097528e-05,7.747830867708647e-14
349,1.9742387133034036e-05,6.29630883907534e-14
350,1.9742467786470318e-05,7.145552768160075e-14
351,1.9742475059838755e-05,7.849932346461687e-14
352,1.974256411592432e-05,7.468074598131333e-14
353,1.9742568995304735e-05,7.387141941656485e-14
354,1.9742569971180816e-05,5.694497465097151e-14
355,1.974257387468515e-05,7.306209285181636e-14
356,1.974257875406556e-05,7.225276628706787e-14
357,1.9742582280526864e-05,7.557957911179831e-14
358,1.974259542158548e-05,6.948818031702929e-14
359,1.9742600300965893e-05,6.86788537522808e-14
360,1.9742605180346308e-05,6.786952718753231e-14
361,1.9742610059726723e-05,6.706020062278383e-14
362,1.9742614939107138e-05,6.625087405803534e-14
363,1.9742619818487552e-05,6.544154749328686e-14
364,1.9742624697867967e-05,6.463222092853836e-14
365,1.9742629549524628e-05,6.38274928101805e-14
366,1.9742640500406807e-05,6.201110648588702e-14
367,1.9742646266947297e-05,6.10546296366388e-14
368,1.9742651146327712e-05,6.024530307189032e-14
369,1.974265400943523e-05,7.043877771450535e-14
370,1.9742656025708127e-05,5.943597650714183e-14
371,1.9742660905088542e-05,5.862664994239335e-14
372,1.9742665784468957e-05,5.781732337764485e-14
373,1.9742816202459733e-05,5.63384038744176e-14
374,1.9743946843617776e-05,8.003642489705307e-14
375,1.974395172299819e-05,7.922709833230459e-14
376,1.974410205227296e-05,7.776289385752731e-14
377,1.974415443907541e-05,8.080887517466911e-14
378,1.97446146090065e-05,8.193437967587541e-14
379,1.974576794129974e-05,8.309236875300477e-14
380,1.974689585242428e-05,8.377280009924059e-14
381,1.9749005578227493e-05,8.254286615491586e-14
382,1.9749834998967946e-05,8.392934902329424e-14
383,1.975251874268735e-05,8.323335269890278e-14
384,1.975303300062345e-05,8.407924975677973e-14
385,1.9756081744420578e-05,8.415155042154698e-14
386,1.975631854434298e-05,8.332110550407125e-14
387,1.9758423078147463e-05,8.462880902715452e-14
388,1.975947762919886e-05,8.360835180628965e-14
389,1.9760355010350663e-05,8.31698796599526e-14
390,1.976320397212042e-05,8.407306238394647e-14
391,1.9763868515976694e-05,8.502302024952979e-14
392,1.9764100261903047e-05,8.30936245176367e-14
393,1.9766596239952735e-05,8.243408540285641e-14
394,1.9766640232002972e-05,7.709313827303471e-14
395,1.97667256889294e-05,8.05214911684794e-14
396,1.976676229968459e-05,7.444898724042652e-14
397,1.9766873214496693e-05,7.616941241656855e-14
398,1.976687776911315e-05,7.87668692572103e-14
399,1.976689870978743e-05,7.529350941683137e-14
400,1.9766992921258767e-05,7.792173099741978e-14
401,1.9767037823880247e-05,8.351300019983848e-14
402,1.9767042193143618e-05,7.965889688418385e-14
403,1.9767047826610096e-05,7.403041033087038e-14
404,1.9767078197056675e-05,8.151051824947039e-14
405,1.976841028269583e-05,8.274847324742884e-14
406,1.976926235325558e-05,8.471140674301291e-14
407,1.9770024631754778e-05,8.38246683163011e-14
408,1.9772148608910882e-05,8.465066273701089e-14
409,1.9772820703957617e-05,7.543643231316247e-14
410,1.9772831223141367e-05,7.704456625890876e-14
411,1.977283891925502e-05,8.046211978761387e-14
412,1.9772937218607643e-05,8.293386281954044e-14
413,1.9772942339940807e-05,8.208440435901931e-14
414,1.977294721932122e-05,8.127507779427082e-14
415,1.977295769889961e-05,7.953686505861782e-14
416,1.9772962807991116e-05,7.868943708091851e-14
417,1.9772977477816648e-05,7.625620201936949e-14
418,1.97730742287617e-05,7.781125369253525e-14
419,1.9773143901888485e-05,8.385761282149687e-14
420,1.977533508459406e-05,8.42048155124716e-14
421,1.9775953472131587e-05,8.334005130034728e-14
422,1.9777304902084958e-05,8.271059573678275e-14
423,1.977940933244956e-05,8.354238062216165e-14
424,1.9780955021881446e-05,8.303752971464949e-14
425,1.978249104097859e-05,8.382986223528776e-14
426,1.9783408631092597e-05,8.28860099427483e-14
427,1.978560440604639e-05,8.377542346444121e-14
428,1.978692658084013e-05,8.278277677034276e-14
429,1.9787080122901744e-05,8.413859394151307e-14
430,1.9788794005272332e-05,8.150757287802018e-14
431,1.9789783978067896e-05,8.297757624853711e-14
432,1.9791967931336943e-05,8.392563609408996e-14
433,1.9794310209033276e-05,8.313456531222554e-14
434,1.9795413808929654e-05,8.400431076388411e-14
435,1.9797908239025827e-05,8.304270622327968e-14
436,1.979805498304734e-05,8.403590680567915e-14
437,1.9799653953544834e-05,8.273173549400705e-14
438,1.9801411505202813e-05,8.372794155041954e-14
439,1.9804212047770705e-05,8.367836642283994e-14
440,1.9805388334481943e-05,8.292308606492805e-14
441,1.980743795575874e-05,8.358110255015678e-14
442,1.980877921871141e-05,8.266065284911177e-14
443,1.9810456741600814e-05,8.19624494206598e-14
444,1.9811879011990295e-05,8.284557193194359e-14
445,1.981272446075611e-05,8.3436270710654e-14
446,1.9814674682570774e-05,8.385115407709638e-14
447,1.9814792268245763e-05,8.260237441190732e-14
448,1.981641328713546e-05,8.181362733228474e-14
449,1.981818593820757e-05,8.268871692799988e-14
450,1.982037818716883e-05,8.33521392084217e-14
451,1.982128194585078e-05,8.223434180475578e-14
452,1.9822668161192282e-05,7.821013195191809e-14
453,1.9822910494511618e-05,7.908833171051703e-14
454,1.9822920724576236e-05,7.739150499237958e-14
455,1.982292560395665e-05,7.658217842763108e-14
456,1.982292996582702e-05,7.585868952884077e-14
457,1.9823018312184525e-05,7.998130268437071e-14
458,1.9823038894298274e-05,8.126149833071732e-14
459,1.982438683581149e-05,8.232829733745117e-14
460,1.9824437369083067e-05,8.400525969658694e-14
461,1.9824441909729636e-05,8.325211778592016e-14
462,1.982632789981066e-05,7.945631092377513e-14
463,1.9826364480377767e-05,7.41711612340265e-14
464,1.9826416606576944e-05,6.66986828920746e-14
465,1.9826440753965246e-05,8.029624451112353e-14
466,1.982646283439379e-05,7.663383743024149e-14
467,1.9826467713774204e-05,7.582451086549301e-14
468,1.9826472593154616e-05,7.501518430074451e-14
469,1.9826498165895836e-05,7.077351895706991e-14
470,1.982650304527625e-05,6.996419239232142e-14
471,1.9826507924656666e-05,6.915486582757294e-14
472,1.982651280403708e-05,6.834553926282446e-14
473,1.9826517683417495e-05,6.753621269807597e-14
474,1.9826599577797736e-05,7.742307606226138e-14
475,1.9826604198423128e-05,8.135075057723221e-14
476,1.9826630162641337e-05,7.235007000413337e-14
477,1.982663504202175e-05,7.154074343938487e-14
478,1.9826676516755274e-05,6.466146763902274e-14
479,1.982668142385944e-05,6.384754262788364e-14
480,1.9826686201586096e-05,6.566290050364531e-14
481,1.9826709607826085e-05,7.325500876740366e-14
482,1.9826716246740648e-05,7.841261046738434e-14
483,1.982813234643894e-05,8.136237434568624e-14
484,1.9828219303675094e-05,8.25860082643372e-14
485,1.982923238057438e-05,8.353728078536767e-14
486,1.9831654482833126e-05,8.391763193874338e-14
487,1.9831861571342147e-05,8.309771014795201e-14
488,1.9833473797174774e-05,8.23282333018367e-14
489,1.983541094038222e-05,8.281243748886229e-14
490,1.983589995712967e-05,8.171362521479609e-14
491,1.983805354073295e-05,7.869573380516767e-14
492,1.983817365470543e-05,8.086262837758812e-14
493,1.9838342893536277e-05,7.764257129370647e-14
494,1.983843963430995e-05,8.293323911912383e-14
495,1.9838630713612155e-05,7.684363717555505e-14
496,1.9838672202427583e-05,7.51776725972138e-14
497,1.983877721384067e-05,7.60145438394132e-14
498,1.983879176485012e-05,7.02481005147238e-14
499,1.9838797858794924e-05,7.259023409386752e-14
500,1.983880273817534e-05,7.178090752911902e-14
501,1.9838807617555753e-05,7.097158096437053e-14
502,1.9838934312463658e-05,7.342753014022997e-14
503,1.983896462640659e-05,7.426706028097267e-14
504,1.9839023130244967e-05,8.003235829864703e-14
505,1.9839070364798072e-05,8.215486458367125e-14
506,1.983987723688661e-05,8.132067782214432e-14
507,1.9840145602809408e-05,8.374853922837975e-14
508,1.9840189234656224e-05,8.433494064749548e-14
509,1.9840189234656224e-05,1.0
