,m_a [eV],G_ap[GeV^-1]
179,1.716198584927636e-05,7.387614738552845e-15
180,1.716243125951414e-05,9.11640782742187e-15
181,1.7162606555691964e-05,7.612764162264482e-15
182,1.7162802313989272e-05,7.496448653220174e-15
183,1.7162872439155475e-05,7.94571828322867e-15
184,1.7162916855756474e-05,8.113148001090926e-15
185,1.7163009860506825e-05,7.771921178893499e-15
186,1.7163419288476275e-05,9.334330583479594e-15
187,1.716428107193857e-05,7.833885057108556e-15
188,1.7164447917889574e-05,8.141468569980089e-15
189,1.716445591735298e-05,7.938907895631522e-15
190,1.7164530483779714e-05,9.051221391934474e-15
191,1.7164859461712215e-05,8.874756940099522e-15
192,1.7165309145833582e-05,8.710245087381163e-15
193,1.7165936675168132e-05,8.543067301028038e-15
194,1.716670100485007e-05,8.364044847778722e-15
195,1.716950449298546e-05,8.305966251928951e-15
196,1.7170777779003322e-05,8.34222716603959e-15
197,1.717080791983865e-05,8.535420664907229e-15
198,1.717136973929524e-05,8.708742585003291e-15
199,1.717166640510949e-05,8.85831657675049e-15
200,1.7172472775508793e-05,9.075710319963832e-15
201,1.7174199406626934e-05,8.945517848105126e-15
202,1.7174682333416384e-05,8.776356346588235e-15
203,1.717523850835364e-05,8.597881111933702e-15
204,1.7176310741191272e-05,8.259437545547553e-15
205,1.7176434470986846e-05,8.417784654016706e-15
206,1.7177690458165094e-05,8.470148906450802e-15
207,1.7178003268350943e-05,8.674803832318701e-15
208,1.7178738816413736e-05,8.905748014893022e-15
209,1.71800794586277e-05,9.119993441657781e-15
210,1.7180263428430055e-05,9.347155448951377e-15
211,1.718076496621599e-05,9.515069219557994e-15
212,1.7181267361087287e-05,9.688489844432054e-15
213,1.718176961311103e-05,9.861004388905494e-15
214,1.7182787735292634e-05,1.0039327313359912e-14
215,1.718321384276421e-05,1.0358676020084753e-14
216,1.7183351177351004e-05,1.0184135530485197e-14
217,1.7184600851765894e-05,1.0108191008899431e-14
218,1.7184627849954884e-05,9.900212130681283e-15
219,1.718495597080202e-05,9.718058664674985e-15
220,1.7185408924545337e-05,9.53199679192177e-15
221,1.718634570175613e-05,9.338340337878431e-15
222,1.718693426667141e-05,9.258228464777616e-15
223,1.7188406882175598e-05,9.366249652939395e-15
224,1.7193106281230483e-05,9.018620132783306e-15
225,1.719474398089909e-05,8.851396278525457e-15
226,1.719590323647076e-05,8.664338736109187e-15
227,1.7196705411233132e-05,8.473656700518419e-15
228,1.7196911699436353e-05,8.272138224143691e-15
229,1.7197124909624227e-05,8.1150505877838e-15
230,1.7197592094612473e-05,7.909975072357917e-15
231,1.719777196826102e-05,7.691450414129452e-15
