,m_a [eV],G_ap[GeV^-1]
166,4.070710372172659e-06,4.0457640480935566e-16
167,4.0724639403581006e-06,4.713756206548408e-16
168,4.073984004685951e-06,4.265799110899607e-16
169,4.0780165247364155e-06,4.867993388672582e-16
170,4.082600754881777e-06,4.50997121935086e-16
171,4.084816752275389e-06,4.704519478329996e-16
172,4.085721465260881e-06,5.011234431717319e-16
173,4.087792781832928e-06,4.484987106654688e-16
174,4.091721140848878e-06,4.881847275782221e-16
175,4.091792565558259e-06,5.182442867033354e-16
176,4.09513932336925e-06,5.369339406962421e-16
177,4.1022562854825625e-06,4.1708399786610555e-16
178,4.10362525907903e-06,5.126743914609583e-16
179,4.1049347120843475e-06,4.3447149640095022e-16
180,4.105202554744526e-06,4.517493557431265e-16
181,4.106006082725061e-06,5.39558958000764e-16
182,4.106095363611787e-06,4.886419536701601e-16
183,4.107220302784536e-06,4.669584677915651e-16
184,4.115172253762278e-06,5.194377471681464e-16
185,4.117505460935388e-06,4.9177562171982e-16
186,4.117638106824238e-06,4.2264281458460136e-16
187,4.117638106824238e-06,4.119286970088786e-16
188,4.117638106824238e-06,4.3783121607698755e-16
189,4.117791159772911e-06,4.691953101712764e-16
190,4.117791159772911e-06,4.529996543834613e-16
191,4.121297463687974e-06,5.38615170793078e-16
192,4.1231480129764795e-06,6.232166479776095e-16
193,4.1231480129764795e-06,6.015972103526809e-16
194,4.1232670541587815e-06,5.599435965585874e-16
195,4.1234541188738265e-06,5.775632893012386e-16
196,4.134575966477426e-06,5.771661890330609e-16
197,4.134835692693357e-06,5.5822326147551e-16
198,4.1349330900243306e-06,6.204949227359355e-16
199,4.1349330900243306e-06,5.989699019872017e-16
200,4.135097916276749e-06,5.35817755140799e-16
201,4.14350405515004e-06,6.015972103526809e-16
202,4.1447896999188975e-06,5.272484137472449e-16
203,4.145799849380141e-06,5.612987515978588e-16
204,4.147010359065103e-06,5.8021963105366155e-16
205,4.152610705596107e-06,5.489991735349094e-16
206,4.154386925342553e-06,5.02244951784066e-16
207,4.155289132197891e-06,4.77875266075135e-16
208,4.1557652969270975e-06,4.0399968478803196e-16
209,4.155824817518248e-06,4.577334553041953e-16
210,4.156360502838605e-06,5.301047930621711e-16
211,4.156360502838605e-06,4.4175223009917335e-16
212,4.157342592592593e-06,4.2196509227908165e-16
213,4.157431873479318e-06,3.7471502441488605e-16
214,4.157431873479318e-06,3.877363403490439e-16
215,4.159574614760746e-06,5.793570299404503e-16
216,4.161230369387304e-06,6.099043029779326e-16
217,4.164127939983779e-06,6.331718180984536e-16
218,4.164127939983779e-06,5.461521730109231e-16
219,4.167788456339551e-06,6.638240873492865e-16
220,4.167877737226278e-06,5.111682316434131e-16
221,4.171665797705943e-06,6.783887393837974e-16
222,4.175645174371452e-06,5.763126137089318e-16
223,4.1767165450121655e-06,6.074179257205123e-16
224,4.177175703858185e-06,5.4250200481706885e-16
225,4.177787915652879e-06,5.219445914278098e-16
